id,has_facsimile,edited,provisional_transcription,automatic_transcription,type
10449,True,True,False,False,Brief
10450,True,True,False,False,Brief
10451,True,True,False,False,Brief
10452,True,True,False,False,Brief
10453,True,True,False,False,Brief
10454,False,True,False,False,Brief
10455,True,True,False,False,Brief
10456,True,True,False,False,Brief
10457,True,True,False,False,Brief
10458,True,True,False,False,Brief
10459,True,True,False,False,Brief
10460,True,True,False,False,Brief
10461,True,True,False,False,Brief
10462,True,True,False,False,Brief
10463,True,True,False,False,Brief
10464,False,True,False,False,Brief
10465,True,True,False,False,Brief
10466,True,True,False,False,Brief
10467,True,True,False,False,Brief
10468,True,True,False,False,Brief
10469,True,True,False,False,Brief
10470,True,True,False,False,Brief
10471,True,True,False,False,Brief
10472,True,True,False,False,Brief
10473,True,True,False,False,Brief
10474,True,True,False,False,Brief
10475,True,True,False,False,Brief
10476,True,True,False,False,Brief
10477,True,True,False,False,Brief
10478,True,True,False,False,Brief
10479,True,True,False,False,Brief
10480,True,True,False,False,Brief
10481,True,True,False,False,Brief
10482,True,True,False,False,Brief
10483,True,True,False,False,Brief
10484,False,True,False,False,Brief
10485,True,True,False,False,Brief
10486,True,True,False,False,Brief
10487,True,True,False,False,Brief
10488,True,True,False,False,Brief
10489,True,True,False,False,Brief
10490,True,True,False,False,Brief
10491,True,True,False,False,Brief
10492,True,True,False,False,Brief
10493,False,True,False,False,Brief
10494,True,True,False,False,Brief
10495,True,True,False,False,Brief
10496,True,True,False,False,Brief
10497,True,True,False,False,Brief
10498,True,True,False,False,Brief
10499,True,True,False,False,Brief
10500,True,True,False,False,Brief
10501,False,True,False,False,Brief
10502,True,True,False,False,Brief
10503,True,True,False,False,Brief
10504,True,True,False,False,Brief
10505,False,True,False,False,Brief
10506,True,True,False,False,Brief
10507,True,True,False,False,Brief
10508,True,True,False,False,Brief
10509,True,True,False,False,Brief
10510,True,True,False,False,Brief
10511,True,True,False,False,Brief
10512,True,True,False,False,Brief
10513,True,True,False,False,Brief
10514,False,True,False,False,Brief
10515,True,True,False,False,Brief
10516,True,True,False,False,Brief
10517,True,True,False,False,Brief
10518,False,True,False,False,Brief
10519,True,True,False,False,Brief
10520,True,True,False,False,Brief
10521,True,True,False,False,Brief
10522,True,True,False,False,Brief
10523,True,True,False,False,Brief
10524,True,True,False,False,Brief
10525,True,True,False,False,Brief
10526,True,True,False,False,Brief
10527,True,True,False,False,Brief
10528,True,True,False,False,Brief
10529,True,True,False,False,Brief
10530,True,True,False,False,Brief
10531,True,True,False,False,Brief
10532,True,True,False,False,Brief
10533,False,True,False,False,Brief
10534,True,True,False,False,Brief
10535,True,True,False,False,Brief
10536,True,True,False,False,Brief
10537,True,True,False,False,Brief
10538,True,True,False,False,Brief
10539,True,True,False,False,Brief
10540,True,True,False,False,Brief
10541,True,True,False,False,Brief
10542,True,True,False,False,Brief
10543,True,True,False,False,Brief
10544,True,True,False,False,Brief
10545,True,True,False,False,Brief
10546,True,True,False,False,Brief
10547,True,True,False,False,Brief
10548,True,True,False,False,Brief
10549,True,True,False,False,Brief
10550,True,True,False,False,Brief
10551,True,True,False,False,Brief
10552,True,True,False,False,Brief
10553,True,True,False,False,Brief
10554,True,True,False,False,Brief
10555,True,True,False,False,Brief
10556,True,True,False,False,Brief
10557,True,True,False,False,Brief
10558,True,True,False,False,Brief
10559,True,True,False,False,Brief
10560,True,True,False,False,Brief
10561,True,True,False,False,Brief
10562,True,True,False,False,Brief
10563,True,True,False,False,Brief
10564,True,True,False,False,Brief
10565,False,True,False,False,Brief
10566,True,True,False,False,Brief
10567,True,True,False,False,Brief
10568,True,True,False,False,Brief
10569,True,True,False,False,Brief
10570,True,True,False,False,Brief
10571,True,True,False,False,Brief
10572,True,True,False,False,Brief
10573,True,True,False,False,Brief
10574,True,True,False,False,Brief
10575,True,True,False,False,Brief
10576,True,True,False,False,Brief
10577,False,True,False,False,Brief
10578,True,True,False,False,Brief
10579,True,True,False,False,Brief
10580,False,True,False,False,Brief
10581,True,True,False,False,Brief
10582,True,True,False,False,Brief
10583,True,True,False,False,Brief
10584,True,True,False,False,Brief
10585,True,True,False,False,Brief
10586,True,True,False,False,Brief
10587,True,True,False,False,Brief
10588,True,True,False,False,Brief
10589,True,True,False,False,Brief
10590,True,True,False,False,Brief
10591,True,True,False,False,Brief
10592,True,True,False,False,Brief
10593,True,True,False,False,Brief
10594,True,True,False,False,Brief
10595,True,True,False,False,Brief
10596,True,True,False,False,Brief
10597,True,True,False,False,Brief
10598,True,True,False,False,Brief
10599,True,True,False,False,Brief
10600,True,True,False,False,Brief
10601,True,True,False,False,Brief
10602,True,True,False,False,Brief
10603,True,True,False,False,Brief
10604,False,True,False,False,Brief
10605,True,True,False,False,Brief
10606,True,True,False,False,Brief
10607,True,True,False,False,Brief
10608,True,True,False,False,Brief
10609,True,True,False,False,Brief
10610,True,True,False,False,Brief
10611,True,True,False,False,Brief
10612,True,True,False,False,Brief
10613,True,True,False,False,Brief
10614,True,True,False,False,Brief
10615,True,True,False,False,Brief
10616,True,True,False,False,Brief
10617,True,True,False,False,Brief
10618,True,True,False,False,Brief
10619,True,True,False,False,Brief
10620,True,True,False,False,Brief
10621,True,True,False,False,Brief
10622,True,True,False,False,Brief
10623,True,True,False,False,Brief
10624,True,True,False,False,Brief
10625,True,True,False,False,Brief
10626,True,True,False,False,Brief
10627,True,True,False,False,Brief
10628,True,True,False,False,Brief
10629,False,True,False,False,Brief
10630,True,True,False,False,Brief
10631,True,True,False,False,Brief
10632,True,True,False,False,Brief
10633,True,True,False,False,Brief
10634,True,True,False,False,Brief
10635,True,True,False,False,Brief
10636,True,True,False,False,Brief
10637,True,True,False,False,Brief
10638,True,True,False,False,Brief
10639,True,True,False,False,Brief
10640,True,True,False,False,Brief
10641,True,True,False,False,Brief
10642,False,True,False,False,Brief
10643,True,True,False,False,Brief
10644,True,True,False,False,Brief
10645,True,True,False,False,Brief
10646,True,True,False,False,Brief
10647,True,True,False,False,Brief
10648,False,True,False,False,Brief
10649,True,True,False,False,Brief
10650,True,True,False,False,Brief
10651,True,True,False,False,Brief
10652,True,True,False,False,Brief
10653,True,True,False,False,Brief
10654,True,True,False,False,Brief
10655,True,True,False,False,Brief
10656,True,True,False,False,Brief
10657,True,True,False,False,Brief
10658,True,True,False,False,Brief
10659,True,True,False,False,Brief
10660,True,True,False,False,Brief
10661,True,True,False,False,Brief
10662,True,True,False,False,Brief
10663,True,True,False,False,Brief
10664,True,True,False,False,Brief
10665,True,True,False,False,Brief
10666,True,True,False,False,Brief
10667,True,True,False,False,Brief
10668,True,True,False,False,Brief
10669,True,True,False,False,Brief
10670,True,True,False,False,Brief
10671,True,True,False,False,Brief
10672,True,True,False,False,Brief
10673,True,True,False,False,Brief
10674,True,True,False,False,Brief
10675,True,True,False,False,Brief
10676,True,True,False,False,Brief
10677,True,True,False,False,Brief
10678,True,True,False,False,Brief
10679,True,True,False,False,Brief
10680,True,True,False,False,Brief
10681,True,True,False,False,Brief
10682,True,True,False,False,Brief
10683,True,True,False,False,Brief
10684,True,True,False,False,Brief
10685,True,True,False,False,Brief
10686,True,True,False,False,Brief
10687,True,True,False,False,Brief
10688,True,True,False,False,Brief
10689,True,True,False,False,Brief
10690,True,True,False,False,Brief
10691,True,True,False,False,Brief
10692,True,True,False,False,Brief
10693,True,True,False,False,Brief
10694,True,True,False,False,Brief
10695,True,True,False,False,Brief
10696,True,True,False,False,Brief
10697,True,True,False,False,Brief
10698,True,True,False,False,Brief
10699,True,True,False,False,Brief
10700,True,True,False,False,Brief
10701,True,True,False,False,Brief
10702,True,True,False,False,Brief
10703,True,True,False,False,Brief
10704,True,True,False,False,Brief
10705,True,True,False,False,Brief
10706,False,True,False,False,Brief
10707,True,True,False,False,Brief
10708,True,True,False,False,Brief
10709,True,True,False,False,Brief
10710,True,True,False,False,Brief
10711,True,True,False,False,Brief
10712,True,True,False,False,Brief
10713,True,True,False,False,Brief
10714,True,True,False,False,Brief
10715,True,True,False,False,Brief
10716,True,True,False,False,Brief
10717,True,True,False,False,Brief
10718,True,True,False,False,Brief
10719,True,True,False,False,Brief
10720,True,True,False,False,Brief
10721,True,True,False,False,Brief
10722,True,True,False,False,Brief
10723,True,True,False,False,Brief
10724,True,True,False,False,Brief
10725,True,True,False,False,Brief
10726,True,True,False,False,Brief
10727,True,True,False,False,Brief
10728,True,True,False,False,Brief
10729,True,True,False,False,Brief
10730,True,True,False,False,Brief
10731,True,True,False,False,Brief
10732,True,True,False,False,Brief
10733,False,True,False,False,Brief
10734,True,True,False,False,Brief
10735,False,True,False,False,Brief
10736,True,True,False,False,Brief
10737,True,True,False,False,Brief
10738,True,True,False,False,Brief
10739,True,True,False,False,Brief
10740,True,True,False,False,Brief
10741,True,True,False,False,Brief
10742,True,True,False,False,Brief
10743,True,True,False,False,Brief
10744,True,True,False,False,Brief
10745,False,True,False,False,Brief
10746,True,True,False,False,Brief
10747,True,True,False,False,Brief
10748,True,True,False,False,Brief
10749,True,True,False,False,Brief
10750,True,True,False,False,Brief
10751,True,True,False,False,Brief
10752,True,True,False,False,Brief
10753,True,True,False,False,Brief
10754,True,True,False,False,Brief
10755,True,True,False,False,Brief
10756,False,True,False,False,Brief
10757,False,True,False,False,Brief
10758,True,True,False,False,Brief
10759,True,True,False,False,Brief
10760,True,True,False,False,Brief
10761,True,True,False,False,Brief
10762,True,True,False,False,Brief
10763,True,True,False,False,Brief
10764,True,True,False,False,Brief
10765,True,True,False,False,Brief
10766,True,True,False,False,Brief
10767,True,True,False,False,Brief
10768,True,True,False,False,Brief
10769,True,True,False,False,Brief
10770,True,True,False,False,Brief
10771,False,True,False,False,Brief
10772,True,True,False,False,Brief
10773,True,True,False,False,Brief
10774,True,True,False,False,Brief
10775,False,True,False,False,Brief
10776,True,True,False,False,Brief
10777,True,True,False,False,Brief
10778,False,True,False,False,Brief
10779,True,True,False,False,Brief
10780,True,True,False,False,Brief
10781,False,True,False,False,Brief
10782,True,True,False,False,Brief
10783,True,True,False,False,Brief
10784,True,True,False,False,Brief
10785,True,True,False,False,Brief
10786,True,True,False,False,Brief
10787,True,True,False,False,Brief
10788,True,True,False,False,Brief
10789,True,True,False,False,Brief
10790,True,True,False,False,Brief
10791,False,True,False,False,Brief
10792,False,True,False,False,Brief
10793,True,True,False,False,Brief
10794,True,True,False,False,Brief
10795,False,True,False,False,Brief
10796,True,True,False,False,Brief
10797,True,True,False,False,Brief
10798,True,True,False,False,Brief
10799,True,True,False,False,Brief
10800,True,True,False,False,Brief
10801,True,True,False,False,Brief
10802,True,True,False,False,Brief
10803,True,True,False,False,Brief
10804,True,True,False,False,Brief
10805,True,True,False,False,Brief
10806,True,True,False,False,Brief
10807,True,True,False,False,Brief
10808,True,True,False,False,Brief
10809,True,True,False,False,Brief
10810,True,True,False,False,Brief
10811,True,True,False,False,Brief
10812,True,True,False,False,Brief
10813,True,True,False,False,Brief
10814,True,True,False,False,Brief
10815,True,True,False,False,Brief
10816,True,True,False,False,Brief
10817,True,True,False,False,Brief
10818,True,True,False,False,Brief
10819,True,True,False,False,Brief
10820,True,True,False,False,Brief
10821,True,True,False,False,Brief
10822,True,True,False,False,Brief
10823,True,True,False,False,Brief
10824,True,True,False,False,Brief
10825,True,True,False,False,Brief
10826,True,True,False,False,Brief
10827,True,True,False,False,Brief
10828,True,True,False,False,Brief
10829,True,True,False,False,Brief
10830,True,True,False,False,Brief
10831,True,True,False,False,Brief
10832,True,True,False,False,Brief
10833,True,True,False,False,Brief
10834,True,True,False,False,Brief
10835,True,True,False,False,Brief
10836,True,True,False,False,Brief
10837,True,True,False,False,Brief
10838,True,True,False,False,Brief
10839,True,True,False,False,Brief
10840,True,True,False,False,Brief
10841,True,True,False,False,Brief
10842,True,True,False,False,Brief
10843,True,True,False,False,Brief
10844,True,True,False,False,Brief
10845,True,True,False,False,Brief
10846,True,True,False,False,Brief
10847,True,True,False,False,Brief
10848,True,True,False,False,Brief
10849,True,True,False,False,Brief
10850,True,True,False,False,Brief
10851,True,True,False,False,Brief
10852,True,True,False,False,Brief
10853,True,True,False,False,Brief
10854,True,True,False,False,Brief
10855,True,True,False,False,Brief
10856,True,True,False,False,Brief
10857,True,True,False,False,Brief
10858,True,True,False,False,Brief
10859,True,True,False,False,Brief
10860,True,True,False,False,Brief
10861,True,True,False,False,Brief
10862,True,True,False,False,Brief
10863,True,True,False,False,Brief
10864,False,True,False,False,Brief
10865,True,True,False,False,Brief
10866,True,True,False,False,Brief
10867,True,True,False,False,Brief
10868,True,True,False,False,Brief
10869,True,True,False,False,Brief
10870,True,True,False,False,Brief
10871,True,True,False,False,Brief
10872,True,True,False,False,Brief
10873,True,True,False,False,Brief
10874,True,True,False,False,Brief
10875,True,True,False,False,Brief
10876,True,True,False,False,Brief
10877,True,True,False,False,Brief
10878,True,True,False,False,Brief
10879,False,True,False,False,Brief
10880,True,True,False,False,Brief
10881,True,True,False,False,Brief
10882,True,True,False,False,Brief
10883,True,True,False,False,Brief
10884,True,True,False,False,Brief
10885,True,True,False,False,Brief
10886,True,True,False,False,Brief
10887,True,True,False,False,Brief
10888,True,True,False,False,Brief
10889,True,True,False,False,Brief
10890,True,True,False,False,Brief
10891,True,True,False,False,Brief
10892,True,True,False,False,Brief
10893,True,True,False,False,Brief
10894,True,True,False,False,Brief
10895,True,True,False,False,Brief
10896,True,True,False,False,Brief
10897,True,True,False,False,Brief
10898,True,True,False,False,Brief
10899,True,True,False,False,Brief
10900,True,True,False,False,Brief
10901,True,True,False,False,Brief
10902,True,True,False,False,Brief
10903,True,True,False,False,Brief
10904,True,True,False,False,Brief
10905,True,True,False,False,Brief
10906,True,True,False,False,Brief
10907,True,True,False,False,Brief
10908,True,True,False,False,Brief
10909,True,True,False,False,Brief
10910,True,True,False,False,Brief
10911,True,True,False,False,Brief
10912,True,True,False,False,Brief
10913,True,True,False,False,Brief
10914,True,True,False,False,Brief
10915,True,True,False,False,Brief
10916,True,True,False,False,Brief
10917,True,True,False,False,Brief
10918,False,True,False,False,Brief
10919,True,True,False,False,Brief
10920,True,True,False,False,Brief
10921,True,True,False,False,Brief
10922,False,True,False,False,Brief
10923,True,True,False,False,Brief
10924,False,True,False,False,Brief
10925,True,True,False,False,Brief
10926,True,True,False,False,Brief
10927,True,True,False,False,Brief
10928,True,True,False,False,Brief
10929,True,True,False,False,Brief
10930,False,True,False,False,Brief
10931,False,True,False,False,Brief
10932,True,True,False,False,Brief
10933,True,True,False,False,Brief
10934,False,True,False,False,Brief
10935,True,True,False,False,Brief
10936,True,True,False,False,Brief
10937,True,True,False,False,Brief
10938,True,True,False,False,Brief
10939,False,True,False,False,Brief
10940,True,True,False,False,Brief
10941,True,True,False,False,Brief
10942,True,True,False,False,Brief
10943,True,True,False,False,Brief
10944,True,True,False,False,Brief
10945,True,True,False,False,Brief
10946,True,True,False,False,Brief
10947,True,True,False,False,Brief
10948,True,True,False,False,Brief
10949,True,True,False,False,Brief
10950,True,True,False,False,Brief
10951,True,True,False,False,Brief
10952,True,True,False,False,Brief
10953,False,True,False,False,Brief
10954,True,True,False,False,Brief
10955,True,True,False,False,Brief
10956,True,True,False,False,Brief
10957,False,True,False,False,Brief
10958,False,True,False,False,Brief
10959,True,True,False,False,Brief
10960,True,True,False,False,Brief
10961,True,True,False,False,Brief
10962,True,True,False,False,Brief
10963,True,True,False,False,Brief
10964,True,True,False,False,Brief
10965,True,True,False,False,Brief
10966,True,True,False,False,Brief
10967,True,True,False,False,Brief
10968,True,True,False,False,Brief
10969,True,True,False,False,Brief
10970,True,True,False,False,Brief
10971,False,True,False,False,Brief
10972,True,True,False,False,Brief
10973,True,True,False,False,Brief
10974,True,True,False,False,Brief
10975,True,True,False,False,Brief
10976,True,True,False,False,Brief
10977,True,True,False,False,Brief
10978,False,True,False,False,Brief
10979,True,True,False,False,Brief
10980,True,True,False,False,Brief
10981,True,True,False,False,Brief
10982,True,True,False,False,Brief
10983,False,True,False,False,Brief
10984,True,True,False,False,Brief
10985,True,True,False,False,Brief
10986,True,True,False,False,Brief
10987,True,True,False,False,Brief
10988,True,True,False,False,Brief
10989,True,True,False,False,Brief
10990,False,True,False,False,Brief
10991,True,True,False,False,Brief
10992,True,True,False,False,Brief
10993,True,True,False,False,Brief
10994,True,True,False,False,Brief
10995,True,True,False,False,Brief
10996,True,True,False,False,Brief
10997,True,True,False,False,Brief
10998,True,True,False,False,Brief
10999,True,True,False,False,Brief
11000,False,True,False,False,Brief
11001,True,True,False,False,Brief
11002,True,True,False,False,Brief
11003,True,True,False,False,Brief
11004,True,True,False,False,Brief
11005,True,True,False,False,Brief
11006,True,True,False,False,Brief
11007,True,True,False,False,Brief
11008,False,True,False,False,Brief
11009,True,True,False,False,Brief
11010,True,True,False,False,Brief
11011,True,True,False,False,Brief
11012,True,True,False,False,Brief
11013,True,True,False,False,Brief
11014,True,True,False,False,Brief
11015,True,True,False,False,Brief
11016,True,True,False,False,Brief
11017,True,True,False,False,Brief
11018,True,True,False,False,Brief
11019,True,True,False,False,Brief
11020,True,True,False,False,Brief
11021,True,True,False,False,Brief
11022,True,True,False,False,Brief
11023,False,True,False,False,Brief
11024,True,True,False,False,Brief
11025,False,True,False,False,Brief
11026,False,True,False,False,Brief
11027,True,True,False,False,Brief
11028,True,True,False,False,Brief
11029,True,True,False,False,Brief
11030,True,True,False,False,Brief
11031,True,True,False,False,Brief
11032,True,True,False,False,Brief
11033,False,True,False,False,Brief
11034,True,True,False,False,Brief
11035,True,True,False,False,Brief
11036,True,True,False,False,Brief
11037,True,True,False,False,Brief
11038,True,True,False,False,Brief
11039,True,True,False,False,Brief
11040,True,True,False,False,Brief
11041,True,True,False,False,Brief
11042,True,True,False,False,Brief
11043,True,True,False,False,Brief
11044,True,True,False,False,Brief
11045,True,True,False,False,Brief
11046,True,True,False,False,Brief
11047,True,True,False,False,Brief
11048,True,True,False,False,Brief
11049,False,True,False,False,Brief
11050,True,True,False,False,Brief
11051,True,True,False,False,Brief
11052,True,True,False,False,Brief
11053,True,True,False,False,Brief
11054,True,True,False,False,Brief
11055,True,True,False,False,Brief
11056,True,True,False,False,Brief
11057,True,True,False,False,Brief
11058,True,True,False,False,Brief
11059,True,True,False,False,Brief
11060,True,True,False,False,Brief
11061,True,True,False,False,Brief
11062,True,True,False,False,Brief
11063,True,True,False,False,Brief
11064,True,True,False,False,Brief
11065,True,True,False,False,Brief
11066,True,True,False,False,Brief
11067,True,True,False,False,Brief
11068,True,True,False,False,Brief
11069,True,True,False,False,Brief
11070,True,True,False,False,Brief
11071,True,True,False,False,Brief
11072,True,True,False,False,Brief
11073,True,True,False,False,Brief
11074,True,True,False,False,Brief
11075,True,True,False,False,Brief
11076,True,True,False,False,Brief
11077,True,True,False,False,Brief
11078,True,True,False,False,Brief
11079,True,True,False,False,Brief
11080,True,True,False,False,Brief
11081,True,True,False,False,Brief
11082,True,True,False,False,Brief
11083,True,True,False,False,Brief
11084,True,True,False,False,Brief
11085,True,True,False,False,Brief
11086,False,True,False,False,Brief
11087,True,True,False,False,Brief
11088,True,True,False,False,Brief
11089,True,True,False,False,Brief
11090,True,True,False,False,Brief
11091,True,True,False,False,Brief
11092,True,True,False,False,Brief
11093,True,True,False,False,Brief
11094,True,True,False,False,Brief
11095,True,True,False,False,Brief
11096,True,True,False,False,Brief
11097,True,True,False,False,Brief
11098,True,True,False,False,Brief
11099,True,True,False,False,Brief
11100,True,True,False,False,Brief
11101,True,True,False,False,Brief
11102,False,True,False,False,Brief
11103,True,True,False,False,Brief
11104,True,True,False,False,Brief
11105,True,True,False,False,Brief
11106,True,True,False,False,Brief
11107,True,True,False,False,Brief
11108,True,True,False,False,Brief
11109,True,True,False,False,Brief
11110,True,True,False,False,Brief
11111,True,True,False,False,Brief
11112,True,True,False,False,Brief
11113,True,True,False,False,Brief
11114,True,True,False,False,Brief
11115,True,True,False,False,Brief
11116,True,True,False,False,Brief
11117,True,True,False,False,Brief
11118,True,True,False,False,Brief
11119,True,True,False,False,Brief
11120,False,True,False,False,Brief
11121,True,True,False,False,Brief
11122,True,True,False,False,Brief
11123,True,True,False,False,Brief
11124,True,True,False,False,Brief
11125,True,True,False,False,Brief
11126,True,True,False,False,Brief
11127,True,True,False,False,Brief
11128,True,True,False,False,Brief
11129,True,True,False,False,Brief
11130,True,True,False,False,Brief
11131,True,True,False,False,Brief
11132,True,True,False,False,Brief
11133,True,True,False,False,Brief
11134,True,True,False,False,Brief
11135,True,True,False,False,Brief
11136,True,True,False,False,Brief
11137,True,True,False,False,Brief
11138,True,True,False,False,Brief
11139,True,True,False,False,Brief
11140,True,True,False,False,Brief
11141,True,True,False,False,Brief
11142,True,True,False,False,Brief
11143,True,True,False,False,Brief
11144,True,True,False,False,Brief
11145,True,True,False,False,Brief
11146,True,True,False,False,Brief
11147,True,True,False,False,Brief
11148,True,True,False,False,Brief
11149,True,True,False,False,Brief
11150,False,True,False,False,Brief
11151,True,True,False,False,Brief
11152,True,True,False,False,Brief
11153,True,True,False,False,Brief
11154,True,True,False,False,Brief
11155,True,True,False,False,Brief
11156,True,True,False,False,Brief
11157,True,False,False,True,Brief
11158,True,True,False,False,Brief
11159,True,True,False,False,Brief
11160,True,True,False,False,Brief
11161,True,True,False,False,Brief
11162,True,True,False,False,Brief
11163,True,True,False,False,Brief
11164,True,True,False,False,Brief
11165,True,True,False,False,Brief
11166,True,True,False,False,Brief
11167,True,True,False,False,Brief
11168,True,True,False,False,Brief
11169,True,True,False,False,Brief
11170,True,True,False,False,Brief
11171,True,True,False,False,Brief
11172,True,True,False,False,Brief
11173,True,True,False,False,Brief
11174,True,True,False,False,Brief
11175,True,True,False,False,Brief
11176,True,True,False,False,Brief
11177,True,True,False,False,Brief
11178,True,True,False,False,Brief
11179,True,True,False,False,Brief
11180,True,True,False,False,Brief
11181,False,True,False,False,Brief
11182,True,True,False,False,Brief
11183,True,True,False,False,Brief
11184,True,True,False,False,Brief
11185,True,True,False,False,Brief
11186,True,True,False,False,Brief
11187,True,True,False,False,Brief
11188,True,True,False,False,Brief
11189,True,True,False,False,Brief
11190,True,True,False,False,Brief
11191,True,True,False,False,Brief
11192,True,True,False,False,Brief
11193,True,True,False,False,Brief
11194,True,True,False,False,Brief
11195,True,True,False,False,Brief
11196,True,True,False,False,Brief
11197,True,True,False,False,Brief
11198,True,True,False,False,Brief
11199,True,True,False,False,Brief
11200,True,True,False,False,Brief
11201,True,True,False,False,Brief
11202,True,True,False,False,Brief
11203,True,True,False,False,Brief
11204,True,True,False,False,Brief
11205,True,True,False,False,Brief
11206,True,True,False,False,Brief
11207,True,True,False,False,Brief
11208,True,False,False,True,Brief
11209,True,True,False,False,Brief
11210,False,True,False,False,Brief
11211,True,False,False,True,Brief
11212,True,True,False,False,Brief
11213,True,True,False,False,Brief
11214,True,True,False,False,Brief
11215,True,True,False,False,Brief
11216,True,True,False,False,Brief
11217,True,True,False,False,Brief
11218,True,True,False,False,Brief
11219,True,True,False,False,Brief
11220,True,True,False,False,Brief
11221,True,True,False,False,Brief
11222,True,True,False,False,Brief
11223,False,True,False,False,Brief
11224,True,True,False,False,Brief
11225,True,True,False,False,Brief
11226,True,True,False,False,Brief
11227,True,True,False,False,Brief
11228,True,True,False,False,Brief
11229,True,True,False,False,Brief
11230,False,True,False,False,Brief
11231,True,True,False,False,Brief
11232,True,True,False,False,Brief
11233,True,True,False,False,Brief
11234,True,True,False,False,Brief
11235,True,True,False,False,Brief
11236,True,True,False,False,Brief
11237,True,True,False,False,Brief
11238,True,True,False,False,Brief
11239,True,True,False,False,Brief
11240,True,True,False,False,Brief
11241,True,True,False,False,Brief
11242,True,True,False,False,Brief
11243,True,True,False,False,Brief
11244,True,True,False,False,Brief
11245,True,True,False,False,Brief
11246,True,True,False,False,Brief
11247,True,True,False,False,Brief
11248,True,True,False,False,Brief
11249,True,True,False,False,Brief
11250,True,True,False,False,Brief
11251,True,True,False,False,Brief
11252,True,True,False,False,Brief
11253,True,True,False,False,Brief
11254,True,True,False,False,Brief
11255,True,True,False,False,Brief
11256,False,True,False,False,Brief
11257,True,True,False,False,Brief
11258,True,True,False,False,Brief
11259,True,True,False,False,Brief
11260,True,True,False,False,Brief
11261,True,True,False,False,Brief
11262,True,True,False,False,Brief
11263,True,True,False,False,Brief
11264,True,True,False,False,Brief
11265,True,True,False,False,Brief
11266,True,True,False,False,Brief
11267,True,True,False,False,Brief
11268,False,True,False,False,Brief
11269,True,True,False,False,Brief
11270,True,True,False,False,Brief
11271,True,True,False,False,Brief
11272,True,True,False,False,Brief
11273,True,True,False,False,Brief
11274,True,True,False,False,Brief
11275,True,True,False,False,Brief
11276,False,True,False,False,Brief
11277,False,True,False,False,Brief
11278,True,True,False,False,Brief
11279,True,True,False,False,Brief
11280,True,True,False,False,Brief
11281,True,True,False,False,Brief
11282,True,True,False,False,Brief
11283,False,True,False,False,Brief
11284,True,True,False,False,Brief
11285,True,True,False,False,Brief
11286,True,True,False,False,Brief
11287,True,True,False,False,Brief
11288,True,True,False,False,Brief
11289,True,True,False,False,Brief
11290,True,True,False,False,Brief
11291,True,True,False,False,Brief
11292,True,True,False,False,Brief
11293,True,True,False,False,Brief
11294,True,True,False,False,Brief
11295,True,True,False,False,Brief
11296,True,True,False,False,Brief
11297,True,True,False,False,Brief
11298,True,True,False,False,Brief
11299,True,True,False,False,Brief
11300,True,True,False,False,Brief
11301,True,True,False,False,Brief
11302,True,True,False,False,Brief
11303,True,True,False,False,Brief
11304,True,True,False,False,Brief
11305,True,True,False,False,Brief
11306,True,True,False,False,Brief
11307,True,True,False,False,Brief
11308,True,True,False,False,Brief
11309,True,True,False,False,Brief
11310,True,True,False,False,Brief
11311,True,True,False,False,Brief
11312,True,True,False,False,Brief
11313,True,True,False,False,Brief
11314,True,True,False,False,Brief
11315,True,True,False,False,Brief
11316,True,True,False,False,Brief
11317,True,True,False,False,Brief
11318,True,True,False,False,Brief
11319,True,True,False,False,Brief
11320,True,True,False,False,Brief
11321,True,True,False,False,Brief
11322,True,True,False,False,Brief
11323,True,True,False,False,Brief
11324,True,True,False,False,Brief
11325,True,True,False,False,Brief
11326,False,True,False,False,Brief
11327,True,True,False,False,Brief
11328,True,True,False,False,Brief
11329,True,True,False,False,Brief
11330,True,True,False,False,Brief
11331,True,True,False,False,Brief
11332,True,True,False,False,Brief
11333,True,True,False,False,Brief
11334,True,True,False,False,Brief
11335,True,True,False,False,Brief
11336,True,True,False,False,Brief
11337,True,True,False,False,Brief
11338,True,True,False,False,Brief
11339,False,True,False,False,Brief
11340,False,True,False,False,Brief
11341,True,True,False,False,Brief
11342,True,True,False,False,Brief
11343,True,True,False,False,Brief
11344,True,True,False,False,Brief
11345,False,True,False,False,Brief
11346,True,True,False,False,Brief
11347,True,True,False,False,Brief
11348,True,True,False,False,Brief
11349,True,True,False,False,Brief
11350,True,True,False,False,Brief
11351,True,True,False,False,Brief
11352,True,True,False,False,Brief
11353,True,True,False,False,Brief
11354,True,True,False,False,Brief
11355,False,True,False,False,Brief
11356,True,True,False,False,Brief
11357,True,True,False,False,Brief
11358,True,True,False,False,Brief
11359,True,True,False,False,Brief
11360,True,True,False,False,Brief
11361,True,True,False,False,Brief
11362,True,True,False,False,Brief
11363,True,True,False,False,Brief
11364,True,True,False,False,Brief
11365,True,True,False,False,Brief
11366,True,True,False,False,Brief
11367,True,True,False,False,Brief
11368,True,True,False,False,Brief
11369,True,True,False,False,Brief
11370,True,True,False,False,Brief
11371,True,True,False,False,Brief
11372,True,True,False,False,Brief
11373,True,True,False,False,Brief
11374,True,True,False,False,Brief
11375,True,True,False,False,Brief
11376,False,True,False,False,Brief
11377,False,True,False,False,Brief
11378,True,True,False,False,Brief
11379,True,True,False,False,Brief
